R1_Ia,R1_Ib,R1_Ic,R1_I0,R1_I1,R1_I2,R1_Ia_ang,R1_Ib_ang,R1_Ic_ang,R2_Ia,R2_Ib,R2_Ic,R2_I0,R2_I1,R2_I2,R2_Ia_ang,R2_Ib_ang,R2_Ic_ang,VA_a,VA_b,VA_c,VA_V0,VA_V2,VB_a,VB_b,VB_c,VB_V0,VB_V2,fault,fault_type,zone,distance_km,Rf,load_factor,correct_relay,t_R1,t_R2,coordinated
187.30802362363298,188.83364735251413,187.60410795762252,1.4368123591381022e-14,187.56283557457758,9.697927541458167e-15,-35.245376885295364,-155.93970559378192,84.13172302543803,188.52029933594906,185.1388810028399,188.96193269174952,1.4259281660715425e-14,188.9483631672347,9.816090313175171e-15,-36.10158703398693,-156.1371191367505,84.57574876707028,75911.66096904685,75356.23659365784,77050.53164751276,4.4901964632194e-13,6.807082917249942e-12,72950.00689354513,73439.89368045494,72383.03010421504,1.363678680416554e-12,5.411440503395123e-12,0,NONE,0,-1.0,0.0,1.1661594028713287,NONE,-1.0,-1.0,True
85.95942037868319,84.50434860943662,85.06933291950342,1.5884398876721744e-14,84.00333255345032,5.337486097635767e-15,-33.56142690972804,-152.28684725125433,87.0314839188772,84.73156586579455,85.17903711479411,82.76062100814704,1.5635303900441642e-14,84.03688794994652,5.2015946231798984e-15,-33.03340950615714,-154.69510904609464,86.22059284498287,76259.08455146458,75897.01699554759,76504.31171180116,3.176663213525877e-12,6.946326073413059e-12,74940.15241049344,73566.29919244358,74584.15172765628,8.155279516556661e-12,2.448365360785866e-12,0,NONE,0,-1.0,0.0,0.5019053728229294,NONE,-1.0,-1.0,True
170.69965925294608,170.99257239775065,168.61231230732224,1.4077593582715915e-14,167.509396097007,3.567998063491965e-15,-35.46151477662987,-154.9819824522417,84.8057905339706,170.48894163319366,168.87205205168067,169.91724899737315,1.41972492476151e-14,165.10525178483215,3.5262199786392204e-15,-35.128723312672676,-155.81021889054074,84.11141344496154,74429.0057181029,75129.00930694226,75886.18845811913,1.6047527779836154e-11,4.891976270155793e-12,72202.87337243311,74863.33630451716,74119.38951785337,6.4106171270426114e-12,7.348282490057912e-12,0,NONE,0,-1.0,0.0,1.0412465933231447,NONE,-1.0,-1.0,True
185.71005116868884,186.74481906977996,186.88718387083156,1.430740910940611e-14,186.2696153523778,1.1753024210821692e-15,-34.97084723149001,-155.81477271875545,84.13209473619821,186.26894232904016,184.5172376171043,186.29999174327463,1.4419945294276395e-14,185.9831928119626,1.1939197400694441e-15,-35.810730702820436,-154.88622668598185,84.56868750246726,75479.31032751568,73887.9645690773,75756.42988511722,1.5623538616996736e-12,7.0111152013162336e-12,72138.23777620702,72375.1734410256,71897.4657446186,5.022182651520096e-12,2.425231500319258e-12,0,NONE,0,-1.0,0.0,1.1517603807290788,NONE,-1.0,-1.0,True
186.34580252683222,184.72025862048324,188.92112807240684,0.0,188.49628826241465,9.678551922958474e-15,-35.573291035742564,-154.93450343810127,84.70846936407968,186.10023104174613,186.2166046949312,183.88209911965984,0.0,187.17116563589283,9.550229887660222e-15,-35.43753390836612,-155.8394787905043,84.71863462377004,77034.43115218147,76614.93915009826,75042.82088001203,3.170383547483534e-12,6.863460061116499e-12,72029.87298308703,73249.73086198058,73001.5564810537,4.614228627017071e-13,5.38741621591044e-12,0,NONE,0,-1.0,0.0,1.1579795612060348,NONE,-1.0,-1.0,True
91.48478633613003,91.26646872513585,92.6730716060714,1.6246317619433794e-14,90.43313829223457,4.74192059481152e-15,-34.105513801675464,-153.1273628148869,86.51407972966028,91.91362371521713,89.80624847695051,92.1040600654012,1.613665739523686e-14,91.14006799552298,4.702459450568175e-15,-33.2515778529351,-153.3454368289629,86.4405908335916,76116.88794167018,77299.79269460193,76504.85201010229,7.863778205987881e-13,5.480986769699588e-12,73291.50963069919,73130.37463074976,74916.15150608546,1.8218698053799137e-12,5.3928351918139835e-12,0,NONE,0,-1.0,0.0,0.5421324511055795,NONE,-1.0,-1.0,True
117.99140725788386,118.57733330002587,117.19006709728939,1.4221414891396884e-14,117.71968415332277,5.611801937312549e-15,-33.99162596045682,-154.82161758333248,84.9911432362138,118.97520371179235,118.12815407036406,117.88061093466597,1.428767918916474e-14,118.26503404496579,5.5657648252089155e-15,-35.02073147964149,-154.93549758188087,85.39102794130847,78013.7847826684,75992.16626310993,74857.55867815494,7.676627760192697e-12,2.428128484658641e-12,75311.5932134787,74487.43041882574,74750.28169437997,1.3784037941380368e-12,5.4753884417733266e-12,0,NONE,0,-1.0,0.0,0.7047445820229967,NONE,-1.0,-1.0,True
105.16771182625523,103.80886537036938,104.32865731409701,7.06654126955189e-15,103.94057065705377,4.768953495822185e-15,-34.35190531476256,-153.95073187877225,85.87173092445188,104.23749159868608,104.5302459798801,105.01404479107318,7.046878956384733e-15,103.86970799931359,4.665155741405643e-15,-34.32668490004346,-153.36500362053593,85.55639509061795,75020.65548845935,74342.84233231432,74746.43856349688,3.429336832454899e-12,2.4429066336856196e-12,74332.51046226296,74828.59030355702,73611.05429303237,1.8192320799542986e-12,5.4381947471291e-12,0,NONE,0,-1.0,0.0,0.6254472707986014,NONE,-1.0,-1.0,True
74.28907893974903,72.29651368615195,73.6277243266824,7.032436087476624e-15,74.06442085617815,5.93657018464908e-16,-33.133125906014094,-153.80422631249115,86.45861012175457,72.80423309658678,74.91139076420855,73.60482712092588,7.152142375270773e-15,73.60496548382693,5.885003495977902e-16,-34.190789134499774,-153.706654304125,87.37695122791234,74965.71823433912,75704.62080114422,75953.56871260099,1.7374370833764446e-11,6.8610013313224e-12,73245.06748077957,73694.46457678256,73983.3646906642,3.865843683990064e-12,3.4374784408466576e-12,0,NONE,0,-1.0,0.0,0.43171266991482526,NONE,-1.0,-1.0,True
169.94912679255557,171.93152846700434,175.03115660174896,0.0,171.9647669382961,1.0766344666390972e-14,-35.24693166988717,-155.6935618570329,85.47867015760131,172.304896973487,172.97348460887125,174.49898955895102,0.0,173.81725704868228,1.0761109997801322e-14,-34.81167940584101,-154.59896508050275,84.53975675256217,76295.01793146727,76290.58534548753,76958.09072446654,4.6371147641006916e-12,2.4177235079891494e-12,71841.94347343502,72951.53575214134,72515.96598895807,1.606267121637158e-11,4.910234274954821e-12,0,NONE,0,-1.0,0.0,1.0685495250062946,NONE,-1.0,-1.0,True
188.34713306125516,191.20843976593062,186.07384762737797,0.0,188.49060412390614,3.5412630387461065e-15,-35.780808201382875,-156.15957809097333,84.74800833039265,187.74223964640117,187.8957386421803,190.2431474815237,0.0,191.576928216255,3.463207241834895e-15,-36.12123689781578,-156.973271126545,84.91514240990236,75980.63621708742,75971.3222793421,75847.64711833284,1.1263919698346302e-12,8.621083763032152e-12,72293.4935357637,71746.94719732724,72782.76401130352,3.1640474484413164e-12,5.391520480443147e-12,0,NONE,0,-1.0,0.0,1.172130147525446,NONE,-1.0,-1.0,True
65.02878739730556,64.11431737128878,65.49948140411695,0.0,63.48429085880482,1.4786503740144897e-15,-32.92762205020818,-152.92374440259434,86.29558302425004,65.13661446270449,64.90728417485529,64.39477328636633,0.0,65.55608487704005,1.4682824753145778e-15,-33.05573903092514,-153.373194750815,86.88637579478623,76172.85085759273,76656.45473805122,76538.76453577568,7.963735425713806e-12,2.4345656222147024e-12,74353.7712273912,75996.46640165037,74859.68121309717,1.4937577740363903e-11,5.3670260426189985e-12,0,NONE,0,-1.0,0.0,0.37914168631771683,NONE,-1.0,-1.0,True
106.12706668316218,107.73754740555076,108.34055683288047,7.101926323707562e-15,107.29364194826684,2.981571885846948e-15,-34.36203448328561,-154.07111590885353,85.57626856178348,107.42808687725824,109.08646034918429,108.44987809891612,7.105084703462168e-15,109.25122130526435,2.95598506550781e-15,-33.204569482916334,-155.5765619091487,86.08676814793651,76004.54425526527,76795.72750313823,76958.06221471156,1.2881268857303813e-12,5.341300400547938e-12,74263.98740462106,73890.29586142162,73448.10459844826,1.564005554767164e-11,3.4280183827772527e-12,0,NONE,0,-1.0,0.0,0.6448825771489941,NONE,-1.0,-1.0,True
146.12476562289584,144.92774187352123,147.20600820823088,0.0,145.17616772858167,9.445185981651899e-15,-35.42623309434281,-155.4590395749148,85.23078501238179,145.41042969151738,144.07295273956044,142.44953098330507,0.0,145.37604796148858,9.625353065092755e-15,-34.6718262290258,-154.56958855796415,85.31779129557253,76239.44164832868,76368.41209767899,75677.65135545492,2.6291587831146505e-12,2.414326859167231e-12,73452.84218436874,73289.01776137542,73071.83539423945,2.722495583306647e-12,6.958867650856158e-12,0,NONE,0,-1.0,0.0,0.8793661168210101,NONE,-1.0,-1.0,True
77.15147504848012,76.40134916646308,77.24061352044116,0.0,76.95617950563798,8.89173723607507e-16,-32.92043218763426,-153.68493091742138,86.20685885962274,77.04223790646009,77.08992454540075,77.19578667353971,0.0,76.75873303485498,8.827504388038193e-16,-33.786163575639556,-153.6629739081535,86.32367900373889,75047.70170543922,75427.69480623477,74770.55836174445,6.688819251126194e-12,2.3873821475734058e-12,74349.47882467609,76155.23444131632,75374.20387253897,1.4907215190779885e-11,5.420495093143032e-12,0,NONE,0,-1.0,0.0,0.45201940013803077,NONE,-1.0,-1.0,True
103.61885521103126,105.32247295469297,102.17900642230771,6.967968605031533e-15,101.54741625091609,5.291221368200499e-15,-33.527190915753394,-153.85465588227274,87.10898169305747,103.70239196119977,103.98386071895283,105.71507072505148,7.150643463882574e-15,105.96257170575903,5.2922929655751554e-15,-34.75553055553356,-153.83114144979024,85.77680303959602,75917.0950630973,74242.94439698577,76422.21699501424,2.2802302169806125e-13,5.469253338316747e-12,73828.69725607987,72749.18681210311,75083.8763067615,6.962044208819476e-13,5.4265135932184936e-12,0,NONE,0,-1.0,0.0,0.6239556456961581,NONE,-1.0,-1.0,True
157.55838055872658,160.0422065712009,156.18800739065702,0.0,155.91321251399424,1.1756325892556165e-15,-36.43820759825113,-155.16800358555963,83.95358507205557,157.67491425698648,156.04679787131562,156.14733310504184,0.0,157.2066706499326,1.1726947571332782e-15,-35.02800270257198,-154.9414170786352,85.3059283511522,75717.42931041584,74669.88865892688,76232.07791976108,3.4044113853466954e-12,5.458323256235428e-12,71678.21023904462,72676.37474741068,73727.49195913634,1.3520957035628888e-12,2.4160645634905487e-12,0,NONE,0,-1.0,0.0,0.957555804595215,NONE,-1.0,-1.0,True
107.02552608164699,108.42999513621311,108.9758599817661,0.0,107.41129719337175,9.763494928519563e-15,-34.69060822079542,-154.01099370514046,86.40407138441098,104.59016764594318,107.59211790668735,107.11836285447927,0.0,107.28647777278115,9.723611821088172e-15,-34.6247981184677,-154.12806185161776,85.34283631358012,75380.10235960718,74502.57496978315,76738.92553260525,3.530648014256093e-12,2.4408198314082562e-12,71739.36150241642,75704.97840905057,73461.17436553162,4.294844522569858e-12,0.0,0,NONE,0,-1.0,0.0,0.6394726198284342,NONE,-1.0,-1.0,True
127.62881420925393,131.04477943326296,127.0842206149301,1.4303420462180426e-14,126.42310648794411,5.2838005792293644e-15,-34.093947326795046,-153.9755737150159,85.11456767464702,127.81737313130843,127.01727182094923,125.25044351826126,1.40254200363125e-14,127.39775076817189,5.295515792660409e-15,-34.38004101528002,-155.01521818818847,86.4018495021516,76200.35584185495,77416.68909082763,77042.98773062197,6.517609672900936e-12,6.907503140036712e-12,73812.7405750456,74047.2580641835,72824.98672552782,2.7245946302090714e-12,3.436465843842465e-12,0,NONE,0,-1.0,0.0,0.7696990731119784,NONE,-1.0,-1.0,True
128.72718582077417,130.3208100861376,130.19941773823157,1.4411387014417258e-14,128.52566288319065,3.509850365414245e-15,-34.962256625985084,-154.6413665809187,85.81743765877353,129.18309922195945,129.52112487257267,127.83995391878433,1.4138439332185688e-14,131.00737185775165,3.5947299096482745e-15,-34.365716254027866,-155.70965636745038,84.89528547959897,76340.78659800661,76291.85781391278,74621.39991559324,5.737973959641549e-12,6.920935602122677e-12,73998.48477437481,74116.71843579222,74957.1731946576,5.100875113128676e-12,3.4291315492527167e-12,0,NONE,0,-1.0,0.0,0.7840350805570637,NONE,-1.0,-1.0,True
69.17521112269493,70.237658241287,70.75732729289948,0.0,70.91249518820716,4.759099154412626e-15,-33.888809738195334,-152.68155538845195,87.04276844446123,69.50645364359016,70.86294884138985,70.93101305257589,0.0,69.4912882114901,4.729653112058814e-15,-32.172712032606654,-153.65214019892323,86.75646224623466,76099.36637551252,75479.28275580957,76558.00626085489,1.596145195126929e-11,4.83374121158933e-12,76207.18704486557,75329.2240307006,74709.11756288778,1.1484812990766274e-12,5.467915520954819e-12,0,NONE,0,-1.0,0.0,0.41506046393812207,NONE,-1.0,-1.0,True
134.58033309546315,134.83023245967314,135.77528061604806,1.416515647415842e-14,135.01760478217412,1.1251573171749883e-14,-35.11273122671202,-154.46843973018537,85.02329041990387,137.49576617371974,137.1768705004253,134.6094633035993,1.414618606814247e-14,136.92975995925138,1.1043777935554317e-14,-34.42355621842314,-154.83614917375866,84.79572229450787,75765.43270280752,76143.85057173696,74437.02470722255,5.708763522920181e-13,1.2298809499936664e-11,73112.36162844601,72643.32151172856,73587.5658220857,9.053185106735324e-13,6.744131463947213e-12,0,NONE,0,-1.0,0.0,0.8254843290838256,NONE,-1.0,-1.0,True
64.94115847913069,63.736773798645096,63.492870929252774,0.0,64.02002312423863,4.831726592828946e-15,-32.97478422142429,-152.75777053759472,86.192553287344,64.287489177344,62.79457956256598,63.33678246355509,0.0,63.97881218632307,4.802506462982546e-15,-32.584203904627095,-153.1264716302763,86.44414812966434,75859.5264579601,75928.18121716706,76419.49682214884,6.88080903228584e-12,2.4313302374812124e-12,75052.16498381089,75257.63706745334,75623.9808564287,2.3029661586819e-12,6.85484320723227e-12,0,NONE,0,-1.0,0.0,0.37302335630004835,NONE,-1.0,-1.0,True
178.56927882222212,183.99053196381413,180.71186160817373,0.0,185.61192996295466,1.1915051256260922e-14,-35.2861375066855,-155.78343382772147,83.83076307745326,181.77230093327358,180.26565489804455,179.81347602365946,0.0,178.93111216831073,1.1951818881880177e-14,-35.74415024782011,-155.8077566533408,84.22342245842893,76096.50594005855,75740.3324386004,75145.27510857001,1.2562423315299762e-12,6.85599163083321e-12,73015.68535319185,72586.73388297245,72497.11813420884,0.0,4.812277616349932e-12,0,NONE,0,-1.0,0.0,1.1249941238986492,NONE,-1.0,-1.0,True
122.22828424706508,122.14371882123315,120.68101378682272,1.4339274546585565e-14,123.61428317220572,0.0,-33.75156107806974,-154.18663325008066,85.51795223193508,122.44434258667633,121.2215800278357,121.26839072762007,1.423393730828315e-14,122.03557895423971,0.0,-34.67142567644612,-154.6292018167157,85.3161808912832,74895.8073487912,76443.39976449932,75977.14980732385,3.4112873582861903e-13,5.426807213619879e-12,75015.50020104308,75206.69224895924,73117.22382641115,5.790501084500338e-12,5.441293967586068e-12,0,NONE,0,-1.0,0.0,0.7381824822119785,NONE,-1.0,-1.0,True
155.99553877124006,157.11054768518696,152.4656937155223,2.0101504960166615e-14,155.41638732547855,7.0436445901984555e-15,-34.31541083408318,-155.06141462736718,84.7629448978716,157.63123687522304,156.76164807356466,155.07455216593584,2.012932874581872e-14,157.39156798903264,7.107688835244627e-15,-34.61244798072241,-154.97429311385926,84.03964923099718,76001.04372530023,75655.0314084968,75580.04990296703,3.954835611732031e-12,6.9007859443125806e-12,73210.74211408639,73213.76889925012,72639.86551873405,0.0,8.754751715875349e-12,0,NONE,0,-1.0,0.0,0.9558896720016341,NONE,-1.0,-1.0,True
104.34758498276034,105.0403537947579,102.9431938349119,7.254063214976182e-15,105.6701541646244,9.673798178707285e-15,-33.831251538759716,-153.95336617380872,86.30017321183371,103.64986820914397,105.90167009108595,106.63895739862166,7.095419362781238e-15,105.71685213795067,9.44636818872387e-15,-33.763719732142405,-155.04257345636776,85.66784994513804,76838.42785740417,75349.64225408198,76456.33237524332,2.8552363577235237e-13,6.817311818662742e-12,74205.27383229528,75007.21424467892,73690.15072207923,4.4848957873822477e-13,4.8554052099265966e-12,0,NONE,0,-1.0,0.0,0.6266396442014923,NONE,-1.0,-1.0,True
169.53831499591743,171.11677691434713,168.56915870581363,0.0,174.7229334403115,1.0100938530280469e-14,-36.30056365445558,-155.57953698629413,85.89421817468069,170.19458934054424,170.33921486519063,171.63112643929924,0.0,170.82353798197195,1.0175190617654202e-14,-35.36299963048042,-155.28248015978343,85.78076469346381,75715.44396708148,74615.09740590671,75949.1949124081,3.568988116476811e-12,6.904717339208987e-12,72659.9016796667,72576.4459138492,74037.65484427604,4.60127446858936e-12,2.4334882608391164e-12,0,NONE,0,-1.0,0.0,1.0485749966722007,NONE,-1.0,-1.0,True
172.60277728853518,169.20521616162378,169.08614077491728,0.0,173.36059624851256,9.602244698024682e-15,-35.82842255999434,-155.55834115236473,84.1053390556831,169.3749694977699,173.10163698977635,171.46360665158602,0.0,171.5689697738648,9.549332222034521e-15,-35.32102825894507,-155.15253424403906,83.68681107566235,75880.90937124731,77823.46831184387,74522.59137533003,2.2484973516358943e-13,5.46686595385193e-12,72496.35645863468,72267.09017288235,73709.17736387027,1.819504480731975e-12,5.439627956007983e-12,0,NONE,0,-1.0,0.0,1.054941232455462,NONE,-1.0,-1.0,True
84.22905690307951,84.75985765289919,84.252991911964,6.976069678486614e-15,84.05274421836206,5.0339891251878536e-15,-32.67444898197774,-153.2750352837569,86.19185404693064,83.61961961605805,82.16994779081907,84.30409705134059,7.169980214660571e-15,83.77014392891152,5.080875756154881e-15,-33.74163041772186,-153.0913277925165,86.9478062630992,76634.31697144623,76444.29926558345,75822.67728477428,6.289478825809271e-13,6.785532219116783e-12,73366.8170143815,73539.32092704899,73627.13224232855,2.2876137785409427e-13,5.4365810521079705e-12,0,NONE,0,-1.0,0.0,0.4979832146223831,NONE,-1.0,-1.0,True
135.33624538921813,137.64642852673848,137.05952051463274,0.0,135.445771764428,9.570403872093886e-15,-35.18185992064809,-155.0024578972623,85.26628277607746,136.7447714323094,136.22234059643253,138.62335360401022,0.0,137.43821051141387,9.517441223571126e-15,-34.59272353470258,-154.68545088836063,85.29708736486592,75921.11120320515,75172.48376064138,75345.46357603159,3.0128526076300322e-12,5.333751774076755e-12,72933.44263595004,74183.39352408201,72323.24880438836,2.71920424117278e-12,3.4457645724435154e-12,0,NONE,0,-1.0,0.0,0.8297008248552746,NONE,-1.0,-1.0,True
70.18073509917991,70.68105616973222,69.80235242178989,0.0,69.5579611449548,4.7988871950800495e-15,-33.54604064936431,-153.0904850935553,86.85397262807501,70.12262902821068,69.92466400812341,70.26848075213698,0.0,70.32250671830923,4.90433059272491e-15,-33.50997496533351,-152.98636776658267,86.02937301859659,75336.16500158115,75376.69105260728,76051.48893025034,5.244526367220717e-12,4.751818585309645e-12,75725.33312535392,74553.90545982214,74815.79475728059,4.5202552681427576e-13,6.8741627913788355e-12,0,NONE,0,-1.0,0.0,0.4145047894710252,NONE,-1.0,-1.0,True
80.34698540120412,77.39432051503269,79.41836788985111,0.0,79.75052036102811,9.664708951428223e-15,-33.38574461849159,-152.4761275803137,86.46403059852815,78.60461641356517,80.43607178279396,79.61890190173067,0.0,81.15786099891086,9.752092470947393e-15,-33.366420452107384,-153.4680346658714,86.13587584299408,76212.39098098264,76153.5798481967,75924.42703182824,3.4891996795854365e-12,1.0940017823995339e-11,74356.5457328989,74017.23148196748,75036.9958878748,6.477338077731467e-12,5.438183456297275e-12,0,NONE,0,-1.0,0.0,0.471999100848287,NONE,-1.0,-1.0,True
97.65659862440955,94.65883318430195,95.96617882748902,7.073472088926909e-15,94.9340375785056,6.2579759945347905e-15,-33.75783897837668,-153.5758299564717,85.83260145922918,96.1170377083913,96.75790518159384,97.38065413425889,7.076559492507308e-15,96.00120866238505,6.252373298270077e-15,-34.05465767060239,-154.21077010088047,85.49334556327511,75269.30853043118,75672.60629607567,75339.15263733828,5.5213048459603474e-12,8.71089939176748e-12,74318.39997821188,75499.03917900771,74734.8139000349,1.619544308213812e-11,3.4500946120472246e-12,0,NONE,0,-1.0,0.0,0.5737436695544278,NONE,-1.0,-1.0,True
84.16436388499199,84.82881006393012,84.6869484290736,7.099277728782869e-15,85.79998650779548,4.9624976243549265e-15,-32.906861298014995,-153.27725957333027,86.18866813363967,84.40390342818856,84.63215709949652,85.18947035004312,7.0742657113884335e-15,84.15862340616263,4.8714021248454336e-15,-34.08829311095248,-152.7215917172305,87.42903752874223,74733.53045309597,76267.18644772579,75695.1943243501,3.118258188994517e-12,6.783780979873891e-12,74843.05049643338,75063.10141405952,73858.72204748006,3.4076129174081165e-12,6.915619546244557e-12,0,NONE,0,-1.0,0.0,0.5024565553911298,NONE,-1.0,-1.0,True
164.063797806208,165.53277312817116,164.2039495392003,3.984885694277635e-14,165.34802440105432,1.52190242204302e-14,-34.75588447807924,-154.99019010386579,84.54600905468588,164.781853638809,165.33694994253983,168.60011732052516,4.072516914965758e-14,166.57736894388128,1.4975409473653733e-14,-35.92920146849708,-156.48838759730958,84.39371851433405,74090.48303302347,77580.26216397923,74810.96166102166,1.4961515814231883e-12,2.3834214353578797e-12,72677.95063929421,71913.80090444851,72163.96446431076,1.3744425495405086e-12,3.3495496604350306e-12,0,NONE,0,-1.0,0.0,1.0218131869949238,NONE,-1.0,-1.0,True
106.87537350407344,107.04405337410405,105.64802090716067,7.14808624343175e-15,106.8355075676076,1.792438012168559e-15,-34.19751873340441,-153.97522691600963,85.97257997040644,106.009273340372,107.32141431569164,107.79874250699883,7.06239888856787e-15,105.46806402424006,1.782585051275023e-15,-35.22692814424247,-154.32083147934233,85.42156738632622,76114.1507587838,75951.50596961266,76782.71095278,5.159197912222423e-12,2.405345365538956e-12,73728.46379585257,73335.85319254134,74609.4588881492,2.052756490430745e-12,5.467008525404335e-12,0,NONE,0,-1.0,0.0,0.6390408263819237,NONE,-1.0,-1.0,True
92.30976117238944,91.14427832606835,90.8286590492797,0.0,91.24129761678061,3.4915663162570356e-15,-34.69624309935495,-153.47842871202562,85.69861865404637,91.75301125516796,92.14836326054878,90.40128687463586,0.0,89.64767587257528,3.5488589424874773e-15,-33.77122077123483,-153.8466857118127,85.93184375435457,77250.18594383991,76655.28915164368,75723.30278715827,1.4068587668432657e-12,4.953623183523072e-12,74594.7102804482,73002.33220731393,73592.34732828019,2.2421456129082077e-13,6.7411299684172954e-12,0,NONE,0,-1.0,0.0,0.5414355220110136,NONE,-1.0,-1.0,True
145.80572838876475,147.30690985687644,148.78000026066266,0.0,147.14170467375357,1.193990924384944e-15,-34.96935901518938,-156.02730566734843,85.36625574348885,145.48098864586228,146.6932222526257,144.723001215524,0.0,147.8007806795656,1.2047443784437996e-15,-34.2120087839319,-154.18717556803753,84.04755218308682,76333.38783033712,76077.55008018961,74358.74433996053,4.889143348063805e-12,2.4052518722315868e-12,73362.18022745922,72951.3283548598,72687.84425354979,1.8465420488256175e-12,5.4546346848230755e-12,0,NONE,0,-1.0,0.0,0.8966110771700206,NONE,-1.0,-1.0,True
68.89333350574442,69.53672304698775,68.88719701149584,7.093383137782575e-15,69.62642152512835,9.689247659334155e-15,-33.8029699538301,-154.26511435601932,87.337032474774,68.8459480489394,68.21219726944402,69.64694279446239,7.232434515756924e-15,69.20999571642282,9.861193463989855e-15,-32.594383216680924,-153.047679001659,86.50194417699655,76553.60471184619,76118.88806759882,75984.73319652163,2.9602432588373793e-12,5.394752306886124e-12,74811.7158298964,75780.22851678003,75254.17572459149,4.125269772641947e-12,5.329348782979533e-12,0,NONE,0,-1.0,0.0,0.4076753360978109,NONE,-1.0,-1.0,True
79.2172879434905,78.76141640203845,77.60552067848522,7.059084384162707e-15,78.17909543881494,2.93694600856321e-16,-33.391254475791975,-154.02722404470862,86.28897411334667,78.54903203558743,78.74218767549142,78.41452503322157,7.064047741957663e-15,78.6835402137343,2.9426808998737507e-16,-33.37322258211155,-154.1753904164569,86.97709367240502,76282.18240178617,74867.16455880988,77045.41683642069,3.643508621385235e-12,6.91854984422835e-12,74105.9166800625,74263.10006757024,75618.26091611173,2.2716017091381246e-12,6.8613611514243404e-12,0,NONE,0,-1.0,0.0,0.4654462881764865,NONE,-1.0,-1.0,True
92.9232118060934,92.91002300748255,92.35903283855178,7.206977301691974e-15,92.22470341853979,3.5753903923443446e-15,-34.02443584371121,-153.34473692160736,86.1697430502481,91.92049036482177,92.68563249839251,93.65341636223165,7.110997174611409e-15,92.82184182198604,3.61474334049164e-15,-34.107412033541785,-154.23105426564317,86.38184324801425,75354.59907619002,75878.82177745634,76319.39416487618,9.079322903861687e-13,8.606139925973456e-12,73797.2962126489,74165.46310499002,73915.68605134239,4.739383660895315e-12,3.3910574241506665e-12,0,NONE,0,-1.0,0.0,0.549295654936135,NONE,-1.0,-1.0,True
155.0435183776689,155.72799614637435,157.5959060645493,1.9825318465863527e-14,152.06953998187936,1.1884506533962838e-14,-36.297880126144115,-156.07695232443572,84.81453568721325,151.5818588668527,155.51813468397927,153.170346813329,2.0083472737070566e-14,154.63140777545902,1.1908527953191505e-14,-35.27327084451,-155.11830057252885,84.96584310510724,75441.9970399371,74429.77574277313,76605.61133508831,4.501111976263867e-13,1.0081700795898278e-11,71892.46124834786,73445.20588500952,73172.93572045707,6.44326044024335e-12,2.4610118068170984e-12,0,NONE,0,-1.0,0.0,0.9473548084731462,NONE,-1.0,-1.0,True
99.4436520105574,99.00251668899674,99.0554965700966,7.133083630677974e-15,100.72352159768425,4.7571206022834614e-15,-33.65899996180567,-154.3588886441212,85.45523062243339,100.86669181394525,98.66059092297024,99.43065333857474,6.96990193088165e-15,101.80710797872545,4.7408960151783205e-15,-34.7321593678787,-153.22049518832452,86.47124126176575,75047.78230575961,74936.57211842433,75691.79884942876,1.5630246200141453e-11,6.972711424788147e-12,74204.76557248885,73924.39232151797,75331.82655925213,1.131966340832211e-12,4.835971427041318e-12,0,NONE,0,-1.0,0.0,0.5969874939609522,NONE,-1.0,-1.0,True
177.58536236192495,176.13030907403515,179.30813743797427,0.0,177.68439624209708,2.1474303684461864e-14,-35.4210282282355,-156.58357977909662,84.85867073040903,176.6394400332396,179.79046514128152,176.00923652634617,0.0,176.39781651346567,2.1506366917984456e-14,-35.33918228405097,-155.95446914017677,84.75545266651584,75805.48639693102,75457.30932692564,76987.96475654762,6.845631915518042e-13,5.3677675810404505e-12,73093.33216996727,73267.80742482748,74676.45348142699,9.14372568216931e-13,7.143405530392374e-12,0,NONE,0,-1.0,0.0,1.0987148872072923,NONE,-1.0,-1.0,True
191.6740013777897,188.28423347256606,191.20490346577952,0.0,185.421960575011,1.0399027834843623e-14,-36.3385320738175,-157.0342599972138,84.07814789016022,190.54290987252776,187.25730065288087,187.6751997285537,0.0,186.75691641055795,1.0674457846221928e-14,-35.63440169515814,-156.5689702972939,83.81146089693374,74837.41010408454,76598.77370416911,75883.26827751502,7.779724333762815e-12,2.4336280103328224e-12,72388.80263151978,72201.16706434594,72651.52757693353,4.559102812982202e-12,0.0,0,NONE,0,-1.0,0.0,1.1608646323556355,NONE,-1.0,-1.0,True
103.78168779319873,104.35870893153847,104.53100578695883,7.088061416021268e-15,103.61454132452121,1.1916038569581452e-15,-34.76936396761775,-153.56726183105528,85.91952130875109,102.75225956139597,104.5824469745061,101.78932172663467,7.260120514777235e-15,103.30003409711047,1.1763993817154996e-15,-32.835303379449904,-154.5114694052389,85.52358068061115,76373.96757765116,75189.03524361516,74594.65671777395,1.4545579671300402e-11,9.595139069687545e-12,74698.13007403714,74940.27982312061,74044.62997260195,1.5531149699522395e-11,5.448334817237826e-12,0,NONE,0,-1.0,0.0,0.6179470260153185,NONE,-1.0,-1.0,True
