R1_Ia,R1_Ib,R1_Ic,R1_Ia_ang,R1_Ib_ang,R1_Ic_ang,R1_I0,R1_I1,R1_I2,R2_Ia,R2_Ib,R2_Ic,R2_Ia_ang,R2_Ib_ang,R2_Ic_ang,R2_I0,R2_I1,R2_I2,VA_a,VA_b,VA_c,VA_V0,VA_V2,VB_a,VB_b,VB_c,VB_V0,VB_V2,fault,fault_type,zone,distance_km,Rf,load_factor,correct_relay,t_R1,t_R2,coordinated
193.0620985044675,193.14112760805315,919.5624562543416,-36.32066803433748,-156.4160012645141,-25.740990766920117,327.2295468501456,287.3217414489821,331.4510809938488,192.69245063073575,192.12821365022623,926.8871027267734,-35.50556099801048,-156.02446148706497,-25.577409297754663,335.6875361873211,285.77198438459214,327.9326605356694,77191.78348718036,76272.15864787257,72841.06823146626,2493.158335880044,1636.3837345813606,89486.55378616138,74856.88937087743,51761.07323281724,23710.405757390814,8373.102581950381,1,CG,2,57.78181818181818,50.0,1.2,R2,0.8129154808415548,0.2275115614976788,True
100.72286521681812,100.00740185505363,1426.0616418521165,-33.9339246006556,-154.1642866233222,-73.02552876335874,515.7771515633482,423.84361740226666,515.2305345061677,99.9767798818287,100.08733143976168,1466.8098976732288,-33.59725579267504,-154.7154647410232,-74.48782321889625,509.1711723318339,425.8409939569593,506.3972183720271,77632.2025477234,76981.71335960814,67459.43235063065,3829.9089000192953,2595.8996839211936,90763.75439505333,89221.51046480719,12246.079291286134,36629.977505418436,13447.049530182681,1,CG,2,61.27272727272727,0.01,0.6,R2,0.61273567100892,0.17380958136443725,True
165.2796138796809,164.72884854991827,1392.1425358382448,-36.03957291974605,-155.85338921486309,-73.32843982033512,515.0838580134242,371.7882819899403,522.4488584131803,162.16288071671062,159.314000996118,1377.8685511873953,-34.73208310831417,-155.2105692022354,-73.01182632560425,513.1273317705222,363.9471478074572,509.1160462670255,78622.43506845398,77993.93660961372,66806.92471784624,3780.619320077289,2569.742831859809,90527.18728088897,91097.5879137139,12502.176819154196,36806.77975058168,13457.664131835569,1,CG,2,61.27272727272727,0.01,1.0,R2,0.6211624552421136,0.17960993135668082,True
192.14413255091029,193.99732062846695,1363.8817719686917,-35.514646482659444,-157.1570389293974,-71.90167544070982,511.0322810025386,342.29329459214176,521.7335178033452,191.2764428385881,190.97397222454126,1362.3705543616065,-36.193426777647204,-156.5009728782524,-72.2177062539109,516.134406169261,343.6256309256513,511.0959172361189,76299.2681955451,76585.33224240584,67195.47429654426,3839.4197028555304,2547.2635067039214,90960.10030572947,89675.72049394605,12381.092631993066,37128.42751641623,13283.108695330113,1,CG,2,61.27272727272727,0.01,1.2,R2,0.6285235054108792,0.18069960518988226,True
101.7698800946944,99.25566754605057,1409.0856852741003,-34.268245992775846,-154.546803289673,-74.18399864769836,521.5356768503581,421.78292112629373,516.0039013623852,100.29064508475953,101.00101096135971,1437.5057656976676,-33.56398979552129,-153.8766175024004,-72.69602008004304,512.7836991967188,425.5819114332607,513.4418718670396,76247.56867175113,76908.46824595971,67770.06503218204,3822.146562980012,2550.4608423920254,89936.32468892973,90190.6774805128,12680.931261920921,36951.95507535465,13128.563470109908,1,CG,2,61.27272727272727,1.0,0.6,R2,0.6168995158600241,0.1756402919206659,True
164.5603976870195,165.48443360222907,1371.3009516993327,-35.32869376793602,-155.48156324249553,-71.36216541936055,513.0774794482102,364.14723362099625,513.0647102740403,162.6088739973083,165.5482993867607,1376.1654816519692,-35.19764020532079,-155.0715668225888,-71.37514601564546,511.05722541048186,370.56524406037454,501.87687319252836,76198.0105922292,77159.4068032863,66846.70795403639,3791.762391189459,2539.8685487611474,90191.3809975282,90677.24685175506,12952.929118940334,37077.57079673552,13356.418312301721,1,CG,2,61.27272727272727,1.0,1.0,R2,0.6265597558469269,0.17972844580109276,True
190.1517237678401,192.9714482865701,1379.1399901926125,-35.48746366639393,-155.25774452809029,-71.29925808861417,517.285529703644,339.95014882937653,515.6348194597508,195.35281750024592,191.2939559008078,1335.543901947624,-35.052108893910926,-155.73182795874573,-71.05777503559241,511.7537364704192,334.2506434105102,513.6540830268517,76632.03605569895,76690.99767684436,67460.68436947346,3698.3956134308514,2564.2932821318786,91077.35838374514,90394.4858573338,12813.28691178578,37062.97810291054,13239.868185832482,1,CG,2,61.27272727272727,1.0,1.2,R2,0.6245093356777345,0.18264722707787895,True
100.85360990697937,101.05609619365549,1412.952595533898,-33.04628585378448,-154.3341577571448,-68.2033524913432,508.48094251017176,409.78348931458527,504.67422866505945,100.71405000230642,100.34863418742243,1422.8644850013254,-33.71193898903694,-154.73815518649147,-67.92912860456785,495.04042482289316,415.63504537130814,508.7841201994614,78533.7416773052,76824.0009871868,67501.49538327791,3745.8468721809877,2465.8301390780266,93878.41684000361,89419.36171690762,15882.16697022996,36496.83503818949,12829.556361453668,1,CG,2,61.27272727272727,5.0,0.6,R2,0.6159417517449441,0.1765835377745881,True
161.15315309115837,159.3519786066546,1356.0817737513125,-35.43046077047429,-155.06673891805286,-66.70902926443256,502.3853929360776,362.9770807544889,492.7147537627131,164.3746142090731,162.29610906512028,1361.969358615477,-34.81527014618545,-154.81183643808896,-66.65098920649126,500.9082988187685,363.268110394478,492.509771964415,76355.54927389458,76336.55129989858,66910.67749108876,3723.687502960822,2481.0984190035765,91806.86227113738,88313.71584333015,16003.268519486299,36343.60004443492,12883.796097546718,1,CG,2,61.27272727272727,5.0,1.0,R2,0.6306128011401326,0.1807281511639387,True
192.18250419631107,192.733413743606,1329.4961659710507,-34.716513422739226,-156.70465517455747,-66.48010514057314,494.6510911476259,338.9852106383775,501.1642945545242,191.72009136457515,194.55305767160942,1334.8093277972346,-35.506841410845865,-155.37416439172642,-67.08249006199429,503.4440836468973,333.7135004667957,501.2629940813688,77032.91824420716,76527.19450349567,66997.5972032012,3772.3095989076187,2457.098684208946,92415.40372638604,87098.7049643826,15831.121107188232,36788.5804981202,13197.438070554459,1,CG,2,61.27272727272727,5.0,1.2,R2,0.6379314672297337,0.18270169183453053,True
98.94969103035426,99.86915344252864,1350.9240157654453,-32.8436234759735,-154.00531358382636,-61.977951925345856,483.0342382338436,392.2596750518685,472.6342387805755,99.96112827245705,102.90802147483706,1361.5203150265427,-33.4439632878661,-154.68027154858063,-62.67789492624763,485.3417172955783,392.68863833500836,481.28281490062994,76449.72780175763,77065.50978657945,68640.70224948088,3620.821684483611,2418.380975886656,92186.6939634782,87081.84241501188,20743.30966882928,35022.727403324505,12173.11318533367,1,CG,2,61.27272727272727,10.0,0.6,R2,0.6320085251886565,0.18076012209761233,True
161.74241472973196,166.73246885242818,1315.3369237514726,-35.020710115334566,-155.7383315243158,-61.49248342484242,480.3177415901079,351.28183380148397,490.81077531847075,164.61911692332598,163.13617423238048,1308.2082737851454,-34.94731317822148,-155.98578149135366,-61.90605315191765,485.1709651918968,351.77093970883067,475.27184318103826,75512.53075544171,77117.05096533366,68011.66538299063,3610.639824026097,2391.173339565587,92365.4229811258,85706.26711367026,20850.424802551202,35005.795888283166,12383.62388158503,1,CG,2,61.27272727272727,10.0,1.0,R2,0.641959258884872,0.18471664624449133,True
192.18335030215349,193.9966033794928,1292.7375580048622,-36.544636675120834,-155.99034598910745,-60.37451430369627,481.6569405415057,337.257016950216,483.31962981939057,196.9983255185819,193.24855113550825,1281.9430837577813,-35.98573280121206,-155.9045766433078,-59.95120718480243,476.8136517490232,331.71399893548715,478.10225044777206,77922.40598205943,74961.97193314401,68475.51532458363,3541.6483551698116,2407.859871339294,92028.48238645533,84650.50352964042,21062.999181955245,33929.11866069091,12413.961843967141,1,CG,2,61.27272727272727,10.0,1.2,R2,0.648585691880358,0.1867913724846847,True
101.27294618183203,101.96244818353698,1163.6807105866849,-34.229162194781196,-153.42932375391356,-47.84727335683344,423.7636540846013,359.5475074477527,416.2765634301953,100.95229562671763,100.22989945983566,1159.3642754982613,-34.01615172441025,-154.96833251205368,-48.68330797049073,412.26211329101466,352.1059275156285,415.1475670816008,75759.21135664031,76829.69935398147,69753.8881369343,3110.908512347687,2062.573341917343,93661.43605349741,80925.68675082407,35287.38210480226,29659.67601785739,11059.471520675932,1,CG,2,61.27272727272727,25.0,0.6,R2,0.6918727735338026,0.1977868926396903,True
166.18421757921985,165.3103266293344,1134.7609160692173,-35.576857162724,-155.12605085902072,-46.502878541850336,414.2652642840155,325.4691775091672,418.174249670505,161.13374325393391,164.51112081701527,1136.238247978245,-36.31606083580096,-155.89378980779273,-46.314198440676016,419.3252806821072,321.341181213303,423.5420111182486,76953.41567360936,75815.63488680465,71051.33006428498,3154.987754620076,2078.493240414356,92867.83299839389,80323.73798682343,35092.4332681479,30902.86088091294,10730.14679171985,1,CG,2,61.27272727272727,25.0,1.0,R2,0.7030862230737959,0.2001459717010636,True
193.39393777235844,189.9031472225982,1133.51750711475,-36.57882044719327,-155.13691227745457,-43.93257004939977,420.7716215360281,311.3401016871221,417.62080551469967,192.73344093985583,193.614225835566,1126.2405663728964,-35.4850391595245,-156.43504063105104,-44.06723387905452,416.6365344537029,308.6632841933673,419.92214167694556,77465.28057650922,74847.49709961361,69839.95514634255,3056.5454221438877,2068.8648641570926,92011.60978201573,80947.43091475364,35225.352176866945,30071.82241098915,10929.280359866618,1,CG,2,61.27272727272727,25.0,1.2,R2,0.7035828693879743,0.20119827741136587,True
102.65388048643017,99.65153716838087,926.4396048247949,-33.77724662134567,-154.84054463415046,-32.40053618133907,313.03926184830834,281.4061229654819,319.33748816542084,100.71246295092716,103.16356814555988,931.7026244996564,-34.35465342830738,-154.4755413771076,-31.35846028336762,319.56988010964574,283.27860904770364,331.6452586370832,77513.48738328632,76878.45923713056,73267.12536681572,2397.1575263122318,1611.7214406248238,89443.19022001256,76546.14277262054,50561.635234466485,23493.523419785382,8417.976793274398,1,CG,2,61.27272727272727,50.0,0.6,R2,0.8084497451634529,0.2267243206609414,True
162.15749296342295,161.7837420557507,891.4918530130677,-35.77259935271142,-155.24818476133515,-28.8145391160442,320.087174219733,275.5557304646998,324.8070762695458,162.48035979027534,160.2756766027459,903.463093199135,-35.55058424164068,-154.2952260492265,-28.42225248072152,323.25182279195303,272.87366069885945,323.59927272971737,79670.1890027684,75713.71646397453,73418.1269679572,2412.771669908107,1625.921448539487,88562.29031456693,77041.10468435811,51290.63174774696,23267.51567266908,8398.96461513884,1,CG,2,61.27272727272727,50.0,1.0,R2,0.8320311452409443,0.23148055438787093,True
193.10261255009988,190.61172388000193,862.3770798149861,-35.06286220639481,-156.08731638042056,-26.82559658919778,321.0857633434033,281.06651817779846,321.2313690465627,194.06761646789496,192.17986680984168,872.703950194735,-35.52524911828549,-155.42438929343305,-26.858791298735024,322.6916301216014,277.27851796459333,324.2504379696308,78511.2243323547,75732.78616677497,72253.62106096621,2406.360742527688,1591.9159743578127,88751.68665262508,75672.41351232205,51385.83659429649,23330.55508198215,8318.555588199673,1,CG,2,61.27272727272727,50.0,1.2,R2,0.8535132358774123,0.23707403759843904,True
99.67383972639621,100.83162296246745,1379.4185586147694,-33.73370434835714,-153.80931226860446,-73.53612675320512,497.08991295405343,399.06316514315046,492.977677947925,98.82518326187761,101.63734581822524,1372.9777612751298,-33.931544737476884,-154.60760103315354,-72.68809815554958,478.4807218226029,402.6974509120672,492.7056333635621,75521.0853132425,78213.31170231393,68133.73304904907,3577.2667760688782,2432.1268308641697,90372.91069346818,91269.34217788535,15392.397143778666,34518.93929704934,12835.24872951914,1,CG,2,64.76363636363637,0.01,0.6,R2,0.6244369283347988,0.179951084099281,True
163.77053042148088,159.32052671050474,1324.6900684993304,-35.10210032099847,-155.48874171530085,-73.053813398627,487.6282497409561,341.2809410466884,492.3600400999682,164.24336765439938,159.45858927669886,1323.5451635131324,-35.082410318404186,-155.2418128682343,-72.8425998783503,497.58558146185493,346.99810237863556,488.8230006129668,76923.97156912954,77243.99875334578,68654.91014984512,3633.789582688168,2416.8922638220047,90138.8731742792,88723.80885623634,15155.037113862581,35166.582294650965,12703.446809220226,1,CG,2,64.76363636363637,0.01,1.0,R2,0.6392882264294844,0.18354469044461036,True
195.82086862134463,191.4584414289229,1291.9280108479495,-35.898119041047934,-156.3001912540495,-72.40440404500977,492.26321401659527,314.1811790435504,486.8546287281323,192.43447740741814,193.4469038404198,1273.9351898422385,-36.04129999541822,-156.6213194344921,-72.38292251340907,494.48886966951557,317.75405785795436,498.8084986196933,76932.34821512266,77394.36967413891,68324.21648400318,3663.1833066732756,2410.311008659141,89797.92192540116,89253.95337038807,15367.332594203917,35512.71699738985,12467.292328631496,1,CG,2,64.76363636363637,0.01,1.2,R2,0.6488277247955124,0.18744167419575275,True
99.69886947974155,99.55985037359399,1366.8006156385125,-34.355230926804715,-154.32236465206566,-72.53234940093891,485.95944611137844,395.09534889838767,482.6888770355402,99.74455363739247,102.63038181751655,1360.7277876130777,-35.024364472199046,-153.80008616131826,-72.95406561071417,489.3252919597962,394.7226288049661,490.8191282471808,76924.25738852743,76455.64245027167,68636.69571965246,3564.2593779829167,2397.8650953585493,89373.75747643421,87831.53894028731,15765.034520650592,35073.95965334525,12709.285681410849,1,CG,2,64.76363636363637,1.0,0.6,R2,0.6277482157101971,0.1808166011868727,True
162.81481995193982,162.61154645986073,1308.912179086352,-35.85238148530922,-154.88098661126156,-70.84789558695911,482.2179835328953,346.9980176587456,484.859689161647,161.7323757752911,163.72912508980633,1321.287602650785,-35.362015621188526,-155.49952593025856,-70.86675763198622,485.09244807530484,341.2312534740157,496.4029592139935,75971.40085700099,76277.78806305636,68553.37647744965,3664.3593694813626,2451.8007488956187,88925.1630651305,89630.89026878087,15795.794545726361,36079.554894852765,12688.477209866196,1,CG,2,64.76363636363637,1.0,1.0,R2,0.6438178935858594,0.18371543166557383,True
192.7820818358015,193.37640183764594,1288.2637282914961,-35.62638406427902,-156.40404185529556,-70.14370501726539,481.668532492343,318.2102622114162,484.11139179761386,192.9076998235418,194.7302660312353,1265.5171824726715,-36.060630724377305,-156.6957700654621,-70.96600493063289,481.09416412008943,318.07289214470256,486.0547055197918,77576.2594999839,77570.6825840206,67864.96839388719,3677.6879059997063,2463.6702350109567,89286.33634995358,90626.06669563813,15835.122546787805,34932.74335627915,12624.170309244106,1,CG,2,64.76363636363637,1.0,1.2,R2,0.6499273794152279,0.18813456039923282,True
100.50525056333838,99.16262124584537,1324.4015807630299,-33.152493102433944,-153.83186283949718,-67.39847588499747,474.7957005532451,384.03090455237094,468.75610732915806,101.5513317509396,100.9907669942935,1333.6886172330821,-34.36748004749195,-153.40771547071677,-68.22801357391143,475.9878598321204,384.8084959542724,474.83915277719996,77469.00566371817,75453.91831059268,68249.91133427441,3594.3564000208885,2371.5444551572687,91838.96649607096,88937.11862078664,18496.565229681895,34272.26917538953,12289.505455463337,1,CG,2,64.76363636363637,5.0,0.6,R2,0.6393700037827796,0.18278490584544435,True
163.5221293102617,162.19316891760803,1278.6187681732274,-35.608040233182216,-154.054603258076,-66.9091243474479,481.8770969588653,334.03071441193026,484.8956000997117,162.34175833092425,163.0449972872701,1261.5320753930043,-34.768083068742776,-154.65977364463205,-67.36721478650155,482.3830989200611,332.45412682084896,479.79542723136876,76823.29584980947,77560.77625619758,68364.7884401367,3593.4977605725217,2402.935101917444,90616.38443719505,87735.23507797754,18127.240229864965,34354.01294792035,12530.773892148325,1,CG,2,64.76363636363637,5.0,1.0,R2,0.6528546147228826,0.18846595238370034,True
194.28245618162538,190.81086743167452,1280.566086247001,-35.78138997894549,-155.56067932772729,-65.79212735493591,478.7831776605225,308.9078344543201,482.05962703375593,188.47819273923864,194.78419820763693,1261.2642987326933,-35.55815942983636,-155.8966911308035,-65.51551579754617,476.85883665074084,316.0902169968728,478.7116683288835,78492.56563054248,76997.47255362198,67296.82682952448,3540.254810950777,2387.75021271534,92025.74458518885,87126.8146762149,18741.52058284334,34517.90200400208,12345.566175282444,1,CG,2,64.76363636363637,5.0,1.2,R2,0.6522597390947698,0.18848829875796255,True
99.31644317746621,101.69968361879674,1287.771777251435,-34.34409168342132,-154.12974672734077,-62.16695105933585,462.3522212555382,372.0378479281916,457.7679812354881,101.99547275289224,100.34001549912092,1300.787316021448,-33.5685757499012,-155.68054409804006,-62.226144341116935,456.2862352799257,374.0216952080611,467.29291553408484,78197.2973485315,76808.36428521672,69192.37796567069,3470.1849852363516,2323.81555760372,92949.64625664282,85896.72830700438,22446.821375843978,33174.78607802524,11881.61980139494,1,CG,2,64.76363636363637,10.0,0.6,R2,0.6500755320934446,0.18529400562275364,True
162.87218894432044,161.30916347038342,1248.0965823530494,-36.11027739498085,-155.28368982084137,-61.14610850896358,460.7391801477693,332.7496554023271,463.5159206613353,166.58071381541959,162.11501060465423,1246.1398637067446,-35.21876517214807,-155.24229037625406,-61.85328571249091,454.7623714457085,329.96248307059847,452.956429110405,76824.36705365735,75936.79842793335,68487.31203399714,3475.489864677847,2266.3458350282854,92320.3078378079,85314.12565420516,22512.532382555317,33414.487826187615,11833.993671188959,1,CG,2,64.76363636363637,10.0,1.0,R2,0.6624439460125855,0.18976682813180232,True
191.1042157007613,192.11113007694138,1197.6532905941333,-35.785299308281644,-157.52681658336846,-59.905166991713216,463.04032194575643,316.0777563916864,470.2509437068986,194.62951917962826,191.61532323081667,1245.8072043630998,-36.57285819810403,-156.92724338460295,-59.422944812293856,462.9772559958658,305.260171741751,453.97134935206685,77506.92056852928,75766.79498364785,68193.19250287072,3504.15419455131,2340.2672783911835,91658.55401658837,85675.18523825768,22817.63630973329,33072.86058420719,11601.839733663766,1,CG,2,64.76363636363637,10.0,1.2,R2,0.6794746879817968,0.18979531594300367,True
97.80027761647925,100.5037386737946,1145.85214084337,-33.9631502904406,-153.56616988350677,-48.74319721737196,408.6912850068582,334.9861059069955,404.21616296432757,100.54075009553344,100.31786640670242,1117.979777570369,-33.38515822280352,-154.1630303866456,-49.418638172403135,400.9208141413057,329.8815405385981,402.7592701022671,77493.57213861759,75649.15552468711,71063.41229787134,2999.0613223039436,1976.0105697284669,93100.04282047159,80887.10711866443,36191.5815400285,29391.011282676896,10295.735581265322,1,CG,2,64.76363636363637,25.0,0.6,R2,0.6987100989049849,0.20208317958819785,True
162.1081631028136,164.64412562496872,1115.3923421815675,-35.294740309259545,-155.63997849732533,-45.91648360580068,400.57813967523606,305.31274526784165,401.3796880071216,163.39714422884856,161.41797066520738,1091.1877339072325,-35.640032177080265,-154.9952644624557,-46.676044454502616,406.6522235725282,301.79876590131175,402.26382380195633,77577.30282443683,76840.70281905305,69316.75730154262,3019.7172005779366,1990.4473342751196,92673.54738973007,82228.82225878884,34944.61605062924,28941.55055205834,10421.491472857548,1,CG,2,64.76363636363637,25.0,1.0,R2,0.710965549865955,0.20505376429590255,True
192.8177050396823,194.63700071418978,1078.2905444128246,-36.24076206976438,-156.4860571917867,-46.08461625083719,400.11004338727713,292.8858167444994,404.65101986091673,192.5229088488837,191.57003059535586,1066.5639095996078,-36.327205753646616,-156.257907975111,-45.86441201507218,405.8174434889989,298.5798936774821,398.3633416111256,77958.32569656249,76714.64205419646,70460.13790906928,3056.1059606311856,2003.3504865612274,92207.55547659307,80826.7727554348,35899.52810397297,29266.364052065277,10398.900061691118,1,CG,2,64.76363636363637,25.0,1.2,R2,0.7269662634797524,0.2079284853304934,True
101.0465728207747,99.90407216756851,885.823782411829,-34.30832970095029,-154.15354904331403,-32.466195545723295,313.340416529598,272.8511700867783,315.63102876577517,100.1337902338767,101.8945087330656,898.0793842942068,-33.97025922307971,-154.01171956240802,-32.925974542280045,309.9805017069948,268.84613800107877,316.25139370211144,75752.28407864123,75430.1743137581,72220.82255685524,2418.9688506742823,1577.699939069919,90852.3975904615,75209.10747936078,51045.80872271493,22350.060044796515,8090.191652083216,1,CG,2,64.76363636363637,50.0,0.6,R2,0.8360745177426127,0.23242703990859834,True
163.78220440429862,160.64860081448327,869.9085053160597,-35.0883478415715,-155.6276351755924,-29.659092574586314,312.5438677348093,263.2549868200763,313.79822600602296,163.78911845102087,162.0878115866795,880.3844205425164,-34.52894642149527,-155.20828291520743,-29.41400723785502,313.11667101470783,265.008313234611,316.3433118245152,76815.95791677215,75699.58471481552,72761.19660622084,2352.3352512579436,1558.1755539279825,89967.8419477274,75360.65408944199,50479.35498434964,22749.376358482703,8070.381666939532,1,CG,2,64.76363636363637,50.0,1.0,R2,0.8477823843147716,0.23563409062018556,True
191.41171226785244,194.84151701825058,853.5004779185687,-35.05421073551102,-155.66257208708407,-27.767584781769333,318.44628618935224,265.1672602654678,321.00742360056876,193.2612747776038,193.8713239591867,857.1263550155444,-35.84295027588234,-156.09044640642972,-27.82013726669472,315.86469769093685,269.8182629539253,311.04732858735736,78156.38538891301,76455.21106928898,72188.65633711846,2340.0217705645564,1596.355586496441,90709.85431736577,76683.94848120121,50733.96690270894,22876.891388453754,8145.386896739726,1,CG,2,64.76363636363637,50.0,1.2,R2,0.8604327066222819,0.24008903046095356,True
100.40210292520436,100.68765059266995,1324.3489726614678,-33.17135449607624,-154.09689862514145,-74.26386832138985,475.8740920900555,380.67133391753026,470.0536635940907,102.3807503417501,100.90727039734914,1297.902478775072,-34.627215236775896,-154.63199439441132,-73.60506178170796,465.9962681066152,372.3018892718937,467.67861844259846,77613.15926895388,76211.60708707053,67683.78525908322,3479.2776480780267,2352.19377103824,89137.37813295682,89265.28474138968,18518.376621239706,34797.70931303401,12149.34831578516,1,CG,2,68.25454545454545,0.01,0.6,R2,0.6393849206907749,0.18552030145246817,True
163.84085442254062,161.0283773487285,1257.5840257954694,-35.29538591266871,-154.88025943187682,-72.6460485608153,469.118848363733,322.2961406787378,477.06771312009766,165.5069684910022,165.02184145900515,1262.077210881206,-35.542046825297646,-154.96311420754137,-72.83625909466606,467.2136592444927,326.05436834622094,470.69785112777106,77127.61841938824,76903.36783903776,68107.51571504776,3420.7247912033004,2301.26004518269,89750.40955604111,88196.68814888118,18215.561529767067,33420.35520538529,11985.2850574856,1,CG,2,68.25454545454545,0.01,1.0,R2,0.6594086603437379,0.18842049070970399,True
192.8169004205883,194.60655308513302,1240.1746566711813,-36.34321018509285,-155.82253994888734,-72.526537035285,468.44323560929513,299.0420768395996,467.86523105084154,195.3620931963106,194.4389083553908,1229.3456331393793,-36.100743958506285,-156.24305646311132,-72.54280611257674,462.1154766910714,299.16535317250015,475.2659174468367,76121.03589149062,76683.03599188247,67098.13773873923,3461.944960028783,2336.78540826724,88737.15707862226,87310.40057938291,18548.618067209703,33819.03970107968,11938.71620277537,1,CG,2,68.25454545454545,0.01,1.2,R2,0.6650174590823967,0.19122532907624487,True
100.70653617550592,100.49642782203276,1309.138863701243,-34.141077667386895,-153.81402102518743,-72.05052043887719,459.7704027260323,370.3598461024758,469.82220258695645,100.02319141126517,100.49561786686262,1297.5075538893175,-34.17516278032139,-154.21761778319026,-73.15168244376574,468.0514341774455,376.9071144125436,465.08968949046414,77695.54354666089,76233.5076664876,67861.9130918158,3493.453255976645,2329.355668105888,89306.3977586122,89260.89296828899,18339.112341497985,33569.46700944466,12129.490940370271,1,CG,2,68.25454545454545,1.0,0.6,R2,0.6437519797034168,0.1855513620520399,True
164.52653493702786,164.32104314334305,1260.0416610142142,-35.51265383488404,-156.17898260023327,-71.43980011287542,468.87516086468725,322.1637627534647,463.4600186278803,161.3812012319646,161.54335554878435,1240.5286468248537,-36.274953319541254,-155.58995646220353,-71.28646855680064,465.45592577889516,318.55311990400685,462.700635554625,76523.93154240903,76184.44534780913,68718.69786561081,3479.13211620504,2392.8960199602566,89110.079079861,89049.24584132637,18520.610875884584,33559.243231268105,12201.278547709868,1,CG,2,68.25454545454545,1.0,1.0,R2,0.6586305619528062,0.19024950631837187,True
194.74864155370844,189.44163503140342,1208.5266338399374,-36.044012371576706,-156.23444794660807,-71.40071223468478,466.45152985429775,290.40816100877913,466.5025368592798,194.23269608550348,194.5079717245616,1219.249704971511,-35.22048369184991,-155.81007854496005,-70.22363602945693,462.48163963111807,300.4703212750145,465.89820037977273,78178.34995323601,77650.20232541172,68413.10248208989,3493.2789508178653,2315.269437950482,88674.80363014448,89188.73183050101,18679.2828875521,33126.783425370006,12003.637027290866,1,CG,2,68.25454545454545,1.0,1.2,R2,0.6756704784508144,0.1921225415518799,True
101.45079165514832,102.0519678043254,1284.7650689455818,-34.72978363291881,-154.49837250640937,-68.41783095749743,461.9794944225058,363.70357765011397,460.4294666462825,99.95102941214292,101.11345732351386,1263.5233677841616,-34.06805696374937,-154.53695602839682,-67.52328264790667,452.4406256876406,360.2636257383216,448.1968129918959,76939.57225314567,76175.98850350913,68987.16304172087,3394.209228467763,2294.5846529021123,89771.14976256642,88108.67147341838,20504.06604619756,32432.025930706757,11651.127328451434,1,CG,2,68.25454545454545,5.0,0.6,R2,0.6509836930369872,0.18830008742361345,True
161.1192826650196,160.9369509438003,1226.4640566724008,-35.458541859633534,-155.25549584562722,-66.5487532746445,447.9262750643779,317.76186022291336,450.11542690200446,162.01868862980263,159.87528419133253,1229.406778398102,-36.17091504224215,-155.92643797490877,-67.37631857633477,455.0197786432506,315.4578728055738,459.3054771070623,76924.83598214987,77265.60276910728,68802.50999048336,3370.041203021949,2253.006022001897,91479.79577724663,88283.92577397422,20871.851959703145,33241.64311079332,11802.49415968107,1,CG,2,68.25454545454545,5.0,1.0,R2,0.6695580294518049,0.19121994262805983,True
193.47128756445298,192.92098047662148,1216.655482302526,-36.208220793047026,-155.85574155550157,-66.89210796803053,449.0879783761845,299.7986203741293,458.41650794619386,192.41498157177392,192.9761472024122,1180.0839675188736,-36.189951566508924,-156.7049599576349,-66.18562547723894,458.7060014343858,295.7885682306093,462.8465475410322,77232.32060001814,74629.835519389,69879.5476856525,3373.606239176644,2271.815646838439,90210.24701575037,87423.53729470387,20711.20610106793,32948.65416398477,11592.587924787773,1,CG,2,68.25454545454545,5.0,1.2,R2,0.6728757300449926,0.19575761756657142,True
103.17969159577825,101.23296229389743,1235.1219665146396,-33.05021681283368,-154.50711256917864,-62.73111425526608,438.1779609087652,356.9951208757992,442.49439680065586,98.22778114982904,99.13782632887995,1254.0658071559717,-34.09723292124939,-152.97036017803268,-62.51024635225363,439.65357217082965,354.4676001526066,447.88747703722385,78660.1530729169,76210.09050502452,70052.32280345893,3324.2204164058203,2219.931453389832,90826.43948642629,84849.28829211951,24127.373865480877,31428.91542236484,11578.639234837854,1,CG,2,68.25454545454545,10.0,0.6,R2,0.6666778463418622,0.18909277675592656,True
162.9765022829856,161.09315575337695,1195.3027965705057,-35.56581965949857,-155.65187131144876,-60.42520295907399,434.76075781862073,310.9670886478031,438.020419518653,161.73565503197634,160.57318851883468,1184.144807885385,-35.7633340572591,-155.03069460403776,-61.482711428705194,439.24665334147176,307.5433285861631,446.9281921856003,77606.75487917427,75908.39336363299,68053.39462895511,3228.208349157409,2218.5013905832607,91559.60008526454,86317.7115102397,24355.145940137034,32100.917741097008,11478.23795686015,1,CG,2,68.25454545454545,10.0,1.0,R2,0.680307167112332,0.19536880873233908,True
192.69053468349625,192.13451819950524,1148.6907110360344,-35.76281712691703,-155.6962846513253,-60.751065025150545,439.3518907240985,290.9720956687907,444.11055538404383,190.17507261936098,190.69391139660019,1147.4209392093921,-36.050157525514095,-155.81825296759908,-61.082235525721316,444.62945557493833,295.8709101228142,442.4474483845556,77904.98414214545,75729.67949300405,68376.16638859222,3307.262236732194,2192.710557856628,89924.20475019592,86641.02079564895,24457.336039193233,32067.851610997455,11284.927662467973,1,CG,2,68.25454545454545,10.0,1.2,R2,0.6976054703265111,0.19899242274104764,True
